id,id_short,municipio,group,year,value
0300501001,01001,Albatera,renta_media_por_hogar,2016,23062
0300501002,01002,Albatera,renta_media_por_hogar,2016,23593
0300501003,01003,Albatera,renta_media_por_hogar,2016,22026
0300501004,01004,Albatera,renta_media_por_hogar,2016,19960
0300502001,02001,Albatera,renta_media_por_hogar,2016,19965
0300502002,02002,Albatera,renta_media_por_hogar,2016,20744
0300502003,02003,Albatera,renta_media_por_hogar,2016,22435
0300601001,01001,Alcalalí,renta_media_por_hogar,2016,18658
0300701001,01001,Alcocer de Planes,renta_media_por_hogar,2016,24952
0300801001,01001,Alcoleja,renta_media_por_hogar,2016,21470
0300901001,01001,Alcoy/Alcoi,renta_media_por_hogar,2016,22912
0300901003,01003,Alcoy/Alcoi,renta_media_por_hogar,2016,25176
0300901004,01004,Alcoy/Alcoi,renta_media_por_hogar,2016,37335
0300901006,01006,Alcoy/Alcoi,renta_media_por_hogar,2016,20774
0300902001,02001,Alcoy/Alcoi,renta_media_por_hogar,2016,24258
0300902002,02002,Alcoy/Alcoi,renta_media_por_hogar,2016,23638
0300902003,02003,Alcoy/Alcoi,renta_media_por_hogar,2016,23907
0300902004,02004,Alcoy/Alcoi,renta_media_por_hogar,2016,19160
0300902005,02005,Alcoy/Alcoi,renta_media_por_hogar,2016,22276
0300902007,02007,Alcoy/Alcoi,renta_media_por_hogar,2016,21379
0300903001,03001,Alcoy/Alcoi,renta_media_por_hogar,2016,22466
0300903002,03002,Alcoy/Alcoi,renta_media_por_hogar,2016,26299
0300903003,03003,Alcoy/Alcoi,renta_media_por_hogar,2016,20159
0300903004,03004,Alcoy/Alcoi,renta_media_por_hogar,2016,27607
0300903005,03005,Alcoy/Alcoi,renta_media_por_hogar,2016,20401
0300903006,03006,Alcoy/Alcoi,renta_media_por_hogar,2016,17919
0300904001,04001,Alcoy/Alcoi,renta_media_por_hogar,2016,31525
0300904002,04002,Alcoy/Alcoi,renta_media_por_hogar,2016,26493
0300904003,04003,Alcoy/Alcoi,renta_media_por_hogar,2016,22611
0300904004,04004,Alcoy/Alcoi,renta_media_por_hogar,2016,22662
0300904005,04005,Alcoy/Alcoi,renta_media_por_hogar,2016,20281
0300904006,04006,Alcoy/Alcoi,renta_media_por_hogar,2016,18926
0300904007,04007,Alcoy/Alcoi,renta_media_por_hogar,2016,19909
0300904008,04008,Alcoy/Alcoi,renta_media_por_hogar,2016,31702
0300905001,05001,Alcoy/Alcoi,renta_media_por_hogar,2016,29119
0300905002,05002,Alcoy/Alcoi,renta_media_por_hogar,2016,21991
0300905003,05003,Alcoy/Alcoi,renta_media_por_hogar,2016,24068
0300905004,05004,Alcoy/Alcoi,renta_media_por_hogar,2016,20245
0300905005,05005,Alcoy/Alcoi,renta_media_por_hogar,2016,22674
0300905006,05006,Alcoy/Alcoi,renta_media_por_hogar,2016,38189
