Atlas de Distribución de Renta de los Hogares
Lugo
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
27048 Pontenova, A	10682.0	10412.0	25004.0	24685.0	
2704801 Pontenova, A distrito 01	10682.0	10412.0	25004.0	24685.0	
2704801001 Pontenova, A sección 01001	10984.0	10822.0	25725.0	25695.0	
2704801002 Pontenova, A sección 01002	9976.0	9459.0	23321.0	22352.0	
27049 Portomarín	10089.0	9329.0	25802.0	23854.0	
2704901 Portomarín distrito 01	10089.0	9329.0	25802.0	23854.0	
2704901001 Portomarín sección 01001	10089.0	9329.0	25802.0	23854.0	
27050 Quiroga	9835.0	9789.0	19166.0	19160.0	
2705001 Quiroga distrito 01	9835.0	9789.0	19166.0	19160.0	
2705001001 Quiroga sección 01001	9762.0	9977.0	21415.0	21702.0	
2705001002 Quiroga sección 01002	9919.0	9584.0	17134.0	16917.0	
27056 Rábade	10101.0	9763.0	24324.0	23654.0	
2705601 Rábade distrito 01	10101.0	9763.0	24324.0	23654.0	
2705601001 Rábade sección 01001	10101.0	9763.0	24324.0	23654.0	
27051 Ribadeo	10824.0	10292.0	26254.0	24895.0	
2705101 Ribadeo distrito 01	10824.0	10292.0	26254.0	24895.0	
2705101001 Ribadeo sección 01001	11569.0	11268.0	28028.0	27700.0	
2705101002 Ribadeo sección 01002	11072.0	10513.0	24884.0	23340.0	
2705101003 Ribadeo sección 01003	11027.0	10550.0	26435.0	24958.0	
2705101004 Ribadeo sección 01004	10753.0	10096.0	26357.0	24841.0	
2705101005 Ribadeo sección 01005	9795.0	9113.0	25956.0	23870.0	
2705101006 Ribadeo sección 01006	9340.0	8576.0	25692.0	23750.0	
27052 Ribas de Sil	10219.0	10177.0	21821.0	21945.0	
2705201 Ribas de Sil distrito 01	10219.0	10177.0	21821.0	21945.0	
2705201001 Ribas de Sil sección 01001	10219.0	10177.0	21821.0	21945.0	
27053 Ribeira de Piquín	9614.0	9294.0	23336.0	23051.0	
2705301 Ribeira de Piquín distrito 01	9614.0	9294.0	23336.0	23051.0	
2705301001 Ribeira de Piquín sección 01001	9614.0	9294.0	23336.0	23051.0	
27054 Riotorto	9940.0	9491.0	24136.0	23312.0	
2705401 Riotorto distrito 01	9940.0	9491.0	24136.0	23312.0	
2705401001 Riotorto sección 01001	9940.0	9491.0	24136.0	23312.0	
27055 Samos	9064.0	8716.0	20256.0	20090.0	
2705501 Samos distrito 01	9064.0	8716.0	20256.0	20090.0	
