Atlas de Distribución de Renta de los Hogares
Alicante
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0301406014 Alicante/Alacant sección 06014	7170.0	6859.0	18686.0	17914.0	
0301406015 Alicante/Alacant sección 06015	7364.0	7036.0	19985.0	19019.0	
0301406016 Alicante/Alacant sección 06016	8555.0	8340.0	21578.0	21095.0	
0301406017 Alicante/Alacant sección 06017	7763.0	7458.0	21642.0	20606.0	
0301406018 Alicante/Alacant sección 06018	8716.0	8523.0	22903.0	22326.0	
0301406019 Alicante/Alacant sección 06019	8344.0	8070.0	23126.0	22802.0	
0301406020 Alicante/Alacant sección 06020	10846.0	10335.0	31101.0	29796.0	
0301406021 Alicante/Alacant sección 06021	8243.0	8007.0	21234.0	20535.0	
0301406022 Alicante/Alacant sección 06022	7963.0	7561.0	20611.0	19404.0	
0301406023 Alicante/Alacant sección 06023	13671.0	12717.0	42625.0	39892.0	
0301406024 Alicante/Alacant sección 06024	9754.0	9507.0	28008.0	27014.0	
0301406025 Alicante/Alacant sección 06025	13030.0	12911.0	38293.0	36868.0	
0301406026 Alicante/Alacant sección 06026	10283.0	10134.0	25847.0	25057.0	
0301406027 Alicante/Alacant sección 06027	9251.0	8916.0	26858.0	25575.0	
0301406028 Alicante/Alacant sección 06028	9116.0	9185.0	20982.0	20795.0	
0301406029 Alicante/Alacant sección 06029	12705.0	11932.0	37147.0	34470.0	
0301406030 Alicante/Alacant sección 06030	13018.0	12600.0	36808.0	35279.0	
0301406031 Alicante/Alacant sección 06031	11427.0	11268.0	32881.0	32069.0	
0301406032 Alicante/Alacant sección 06032	11480.0	11164.0	33076.0	31860.0	
0301406034 Alicante/Alacant sección 06034	13038.0	12786.0	35607.0	33600.0	
0301407 Alicante/Alacant distrito 07	8969.0	8807.0	23056.0	22526.0	
0301407001 Alicante/Alacant sección 07001	11089.0	11117.0	25911.0	25729.0	
0301407002 Alicante/Alacant sección 07002	8127.0	8122.0	20007.0	19541.0	
0301407003 Alicante/Alacant sección 07003	9623.0	9471.0	22863.0	21878.0	
0301407004 Alicante/Alacant sección 07004	10727.0	10203.0	28943.0	27143.0	
0301407005 Alicante/Alacant sección 07005	8662.0	8608.0	22751.0	22267.0	
0301407006 Alicante/Alacant sección 07006	9525.0	9133.0	22598.0	21647.0	
0301407007 Alicante/Alacant sección 07007	8733.0	8693.0	21894.0	21902.0	
0301407008 Alicante/Alacant sección 07008	7714.0	7589.0	19990.0	19645.0	
0301407009 Alicante/Alacant sección 07009	11631.0	11390.0	30072.0	29223.0	
0301407010 Alicante/Alacant sección 07010	8811.0	8725.0	21279.0	20841.0	
0301407011 Alicante/Alacant sección 07011	8996.0	8761.0	23802.0	22934.0	
0301407012 Alicante/Alacant sección 07012	8664.0	8784.0	22001.0	21896.0	
0301407013 Alicante/Alacant sección 07013	8659.0	8460.0	22441.0	21600.0	
0301407014 Alicante/Alacant sección 07014	7548.0	7546.0	18054.0	17860.0	
0301407016 Alicante/Alacant sección 07016	7092.0	6710.0	18008.0	17441.0	
0301407017 Alicante/Alacant sección 07017	7096.0	7016.0	21797.0	21100.0	
0301407018 Alicante/Alacant sección 07018	9442.0	9151.0	24189.0	23759.0	
0301407019 Alicante/Alacant sección 07019	10263.0	10043.0	27031.0	26070.0	
0301407020 Alicante/Alacant sección 07020	10018.0	9203.0	30026.0	28308.0	
0301407022 Alicante/Alacant sección 07022	10637.0	10356.0	26218.0	25857.0	
0301407024 Alicante/Alacant sección 07024	8542.0	8310.0	21479.0	21582.0	
0301407025 Alicante/Alacant sección 07025	11024.0	11064.0	27851.0	28012.0	
0301407026 Alicante/Alacant sección 07026	7064.0	7171.0	17805.0	17916.0	
0301407027 Alicante/Alacant sección 07027	7976.0	7862.0	21711.0	21391.0	
0301408 Alicante/Alacant distrito 08	11077.0	10822.0	28882.0	28104.0	
0301408001 Alicante/Alacant sección 08001	17434.0	17073.0	44186.0	42526.0	
0301408002 Alicante/Alacant sección 08002	16663.0	15298.0	38171.0	36485.0	
0301408003 Alicante/Alacant sección 08003	12068.0	12134.0	26946.0	26888.0	
0301408004 Alicante/Alacant sección 08004	12225.0	11555.0	27496.0	26807.0	
0301408005 Alicante/Alacant sección 08005	12829.0	13123.0	27430.0	27872.0	
