Atlas de Distribución de Renta de los Hogares
null
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
32067 Rairiz de Veiga	9912.0	9782.0	21193.0	21444.0	
3206701 Rairiz de Veiga distrito 01	9912.0	9782.0	21193.0	21444.0	
3206701001 Rairiz de Veiga sección 01001	9912.0	9782.0	21193.0	21444.0	
32068 Ramirás	8697.0	8679.0	17477.0	17428.0	
3206801 Ramirás distrito 01	8552.0	8277.0	17541.0	16866.0	
3206801001 Ramirás sección 01001	8552.0	8277.0	17541.0	16866.0	
3206802 Ramirás distrito 02	8822.0	9038.0	17423.0	17918.0	
3206802001 Ramirás sección 02001	8822.0	9038.0	17423.0	17918.0	
32069 Ribadavia	9551.0	9241.0	22782.0	21916.0	
3206901 Ribadavia distrito 01	9470.0	9177.0	22824.0	21909.0	
3206901001 Ribadavia sección 01001	10587.0	9982.0	23123.0	21886.0	
3206901003 Ribadavia sección 01003	9017.0	8707.0	22988.0	22014.0	
3206901004 Ribadavia sección 01004	9156.0	8860.0	21472.0	20459.0	
3206901005 Ribadavia sección 01005	9572.0	9441.0	23229.0	22642.0	
3206902 Ribadavia distrito 02	9829.0	9456.0	22645.0	21942.0	
3206902001 Ribadavia sección 02001	9829.0	9456.0	22645.0	21942.0	
32071 Riós	9039.0	8850.0	18727.0	18568.0	
3207101 Riós distrito 01	9240.0	9245.0	18857.0	19716.0	
3207101001 Riós sección 01001	9240.0	9245.0	18857.0	19716.0	
3207102 Riós distrito 02	8694.0	8386.0	18494.0	17263.0	
3207102001 Riós sección 02001	8694.0	8386.0	18494.0	17263.0	
32072 Rúa, A	10131.0	9955.0	23523.0	23083.0	
3207201 Rúa, A distrito 01	10131.0	9955.0	23523.0	23083.0	
3207201001 Rúa, A sección 01001	10466.0	10233.0	24843.0	24512.0	
3207201002 Rúa, A sección 01002	9825.0	9913.0	23006.0	23002.0	
