Atlas de Distribución de Renta de los Hogares
Zaragoza
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
5007701001 Castejón de Valdejasa sección 01001	12751.0	11966.0	28180.0	26776.0	
50078 Castiliscar	12162.0	11519.0	26369.0	24848.0	
5007801 Castiliscar distrito 01	12162.0	11519.0	26369.0	24848.0	
5007801001 Castiliscar sección 01001	12162.0	11519.0	26369.0	24848.0	
50079 Cervera de la Cañada	8446.0	9026.0	18922.0	20767.0	
5007901 Cervera de la Cañada distrito 01	8446.0	9026.0	18922.0	20767.0	
5007901001 Cervera de la Cañada sección 01001	8446.0	9026.0	18922.0	20767.0	
50080 Cerveruela	.	.	.	.	
5008001 Cerveruela distrito 01	.	.	.	.	
5008001001 Cerveruela sección 01001	.	.	.	.	
50081 Cetina	9899.0	9065.0	22584.0	20465.0	
5008101 Cetina distrito 01	9899.0	9065.0	22584.0	20465.0	
5008101001 Cetina sección 01001	9899.0	9065.0	22584.0	20465.0	
50092 Chiprana	8969.0	8606.0	22446.0	21901.0	
5009201 Chiprana distrito 01	8969.0	8606.0	22446.0	21901.0	
5009201001 Chiprana sección 01001	8969.0	8606.0	22446.0	21901.0	
50093 Chodes	10211.0	9606.0	21386.0	20756.0	
5009301 Chodes distrito 01	10211.0	9606.0	21386.0	20756.0	
5009301001 Chodes sección 01001	10211.0	9606.0	21386.0	20756.0	
50082 Cimballa	11050.0	11144.0	23251.0	22957.0	
5008201 Cimballa distrito 01	11050.0	11144.0	23251.0	22957.0	
5008201001 Cimballa sección 01001	11050.0	11144.0	23251.0	22957.0	
50083 Cinco Olivas	10629.0	10831.0	26572.0	25754.0	
5008301 Cinco Olivas distrito 01	10629.0	10831.0	26572.0	25754.0	
5008301001 Cinco Olivas sección 01001	10629.0	10831.0	26572.0	25754.0	
50084 Clarés de Ribota	.	.	.	.	
5008401 Clarés de Ribota distrito 01	.	.	.	.	
5008401001 Clarés de Ribota sección 01001	.	.	.	.	
50085 Codo	10566.0	11357.0	22155.0	22715.0	
5008501 Codo distrito 01	10566.0	11357.0	22155.0	22715.0	
5008501001 Codo sección 01001	10566.0	11357.0	22155.0	22715.0	
50086 Codos	11100.0	11464.0	23917.0	23603.0	
5008601 Codos distrito 01	11100.0	11464.0	23917.0	23603.0	
5008601001 Codos sección 01001	11100.0	11464.0	23917.0	23603.0	
50087 Contamina	.	.	.	.	
5008701 Contamina distrito 01	.	.	.	.	
5008701001 Contamina sección 01001	.	.	.	.	
50088 Cosuenda	10822.0	11515.0	25295.0	26542.0	
5008801 Cosuenda distrito 01	10822.0	11515.0	25295.0	26542.0	
5008801001 Cosuenda sección 01001	10822.0	11515.0	25295.0	26542.0	
50089 Cuarte de Huerva	12517.0	12309.0	35277.0	34263.0	
5008901 Cuarte de Huerva distrito 01	12517.0	12309.0	35277.0	34263.0	
5008901001 Cuarte de Huerva sección 01001	14556.0	14110.0	49403.0	47752.0	
5008901002 Cuarte de Huerva sección 01002	13793.0	13508.0	39481.0	38103.0	
5008901003 Cuarte de Huerva sección 01003	12155.0	12013.0	31690.0	30939.0	
5008901004 Cuarte de Huerva sección 01004	11417.0	11131.0	29236.0	27981.0	
5008901005 Cuarte de Huerva sección 01005	10591.0	10603.0	30485.0	30328.0	
5008901006 Cuarte de Huerva sección 01006	13218.0	13167.0	38975.0	38034.0	
50090 Cubel	8383.0	8179.0	20957.0	19271.0	
5009001 Cubel distrito 01	8383.0	8179.0	20957.0	19271.0	
5009001001 Cubel sección 01001	8383.0	8179.0	20957.0	19271.0	
50091 Cuerlas, Las	.	.	.	.	
5009101 Cuerlas, Las distrito 01	.	.	.	.	
5009101001 Cuerlas, Las sección 01001	.	.	.	.	
50094 Daroca	11272.0	10896.0	26293.0	25758.0	
5009401 Daroca distrito 01	11533.0	11210.0	26936.0	26262.0	
5009401001 Daroca sección 01001	11533.0	11210.0	26936.0	26262.0	
5009402 Daroca distrito 02	11009.0	10590.0	25643.0	25257.0	
5009402001 Daroca sección 02001	11009.0	10590.0	25643.0	25257.0	
50095 Ejea de los Caballeros	10115.0	10025.0	26304.0	25518.0	
5009501 Ejea de los Caballeros distrito 01	9489.0	9331.0	24847.0	24043.0	
5009501001 Ejea de los Caballeros sección 01001	10038.0	10123.0	27009.0	26319.0	
5009501002 Ejea de los Caballeros sección 01002	9445.0	9438.0	24602.0	24038.0	
5009501003 Ejea de los Caballeros sección 01003	7292.0	7241.0	19792.0	18915.0	
5009501004 Ejea de los Caballeros sección 01004	9583.0	9169.0	24692.0	23677.0	
5009501005 Ejea de los Caballeros sección 01005	9664.0	9627.0	23328.0	23297.0	
5009501007 Ejea de los Caballeros sección 01007	9766.0	9193.0	27104.0	25233.0	
5009502 Ejea de los Caballeros distrito 02	10632.0	10607.0	27491.0	26727.0	
5009502001 Ejea de los Caballeros sección 02001	9745.0	9704.0	25043.0	24478.0	
5009502002 Ejea de los Caballeros sección 02002	9589.0	9840.0	24660.0	24056.0	
5009502003 Ejea de los Caballeros sección 02003	11410.0	11214.0	29175.0	28385.0	
5009502004 Ejea de los Caballeros sección 02004	10555.0	10658.0	25105.0	24984.0	
5009502006 Ejea de los Caballeros sección 02006	9314.0	9821.0	24579.0	24601.0	
5009502007 Ejea de los Caballeros sección 02007	10678.0	10368.0	29453.0	27773.0	
5009502008 Ejea de los Caballeros sección 02008	12703.0	12148.0	33826.0	32198.0	
50096 Embid de Ariza	.	.	.	.	
