Atlas de Distribución de Renta de los Hogares
Ciudad Real
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
13040 Fernán Caballero	8452.0	7730.0	21307.0	19661.0	
1304001 Fernán Caballero distrito 01	8452.0	7730.0	21307.0	19661.0	
1304001001 Fernán Caballero sección 01001	8452.0	7730.0	21307.0	19661.0	
13041 Fontanarejo	8343.0	7945.0	17547.0	16324.0	
1304101 Fontanarejo distrito 01	8343.0	7945.0	17547.0	16324.0	
1304101001 Fontanarejo sección 01001	8343.0	7945.0	17547.0	16324.0	
13042 Fuencaliente	8198.0	7504.0	17975.0	16576.0	
1304201 Fuencaliente distrito 01	8198.0	7504.0	17975.0	16576.0	
1304201001 Fuencaliente sección 01001	8198.0	7504.0	17975.0	16576.0	
13043 Fuenllana	9701.0	9926.0	19647.0	20421.0	
1304301 Fuenllana distrito 01	9701.0	9926.0	19647.0	20421.0	
1304301001 Fuenllana sección 01001	9701.0	9926.0	19647.0	20421.0	
13044 Fuente el Fresno	7445.0	7008.0	20234.0	19134.0	
1304401 Fuente el Fresno distrito 01	7445.0	7008.0	20234.0	19134.0	
1304401001 Fuente el Fresno sección 01001	7521.0	7126.0	21700.0	20579.0	
1304401002 Fuente el Fresno sección 01002	7625.0	7131.0	20326.0	18983.0	
1304401003 Fuente el Fresno sección 01003	7048.0	6579.0	16978.0	16187.0	
13045 Granátula de Calatrava	8749.0	8455.0	19848.0	19354.0	
1304501 Granátula de Calatrava distrito 01	8749.0	8455.0	19848.0	19354.0	
1304501001 Granátula de Calatrava sección 01001	8749.0	8455.0	19848.0	19354.0	
13046 Guadalmez	7871.0	7730.0	17559.0	17454.0	
1304601 Guadalmez distrito 01	7871.0	7730.0	17559.0	17454.0	
1304601001 Guadalmez sección 01001	7871.0	7730.0	17559.0	17454.0	
13047 Herencia	6974.0	6658.0	20548.0	19655.0	
1304701 Herencia distrito 01	7032.0	6715.0	21124.0	20211.0	
1304701001 Herencia sección 01001	7209.0	6922.0	21687.0	20766.0	
1304701002 Herencia sección 01002	6764.0	6406.0	20279.0	19377.0	
1304702 Herencia distrito 02	7373.0	6956.0	20389.0	19485.0	
