Atlas de Distribución de Renta de los Hogares
Cádiz
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1101502007 Chiclana de la Frontera sección 02007	9610.0	9392.0	30730.0	30310.0	
1101503 Chiclana de la Frontera distrito 03	7082.0	6783.0	20351.0	19591.0	
1101503001 Chiclana de la Frontera sección 03001	7181.0	7031.0	19043.0	18792.0	
1101503002 Chiclana de la Frontera sección 03002	6850.0	6616.0	19561.0	18903.0	
1101503003 Chiclana de la Frontera sección 03003	7268.0	7087.0	20793.0	20031.0	
1101503004 Chiclana de la Frontera sección 03004	7552.0	7154.0	22956.0	21890.0	
1101503005 Chiclana de la Frontera sección 03005	6187.0	5886.0	15613.0	15057.0	
1101503006 Chiclana de la Frontera sección 03006	7357.0	6891.0	22738.0	21374.0	
1101503007 Chiclana de la Frontera sección 03007	6558.0	6320.0	19901.0	19483.0	
1101504 Chiclana de la Frontera distrito 04	6636.0	6380.0	19897.0	19260.0	
1101504001 Chiclana de la Frontera sección 04001	7839.0	7637.0	22116.0	21438.0	
1101504002 Chiclana de la Frontera sección 04002	6060.0	5882.0	18607.0	18221.0	
1101504003 Chiclana de la Frontera sección 04003	6560.0	6390.0	19548.0	19161.0	
1101504004 Chiclana de la Frontera sección 04004	6723.0	6544.0	19941.0	19702.0	
1101504005 Chiclana de la Frontera sección 04005	5130.0	4881.0	16085.0	15639.0	
1101504006 Chiclana de la Frontera sección 04006	5924.0	5707.0	16348.0	15622.0	
